longitude,latitude,elevation,magnitude,magnitude^10,place,id,time,dt,year
113.083,19.481,25.0,6.7,182283780.4551762,South China Sea,iscgem907025,-1208007157000,1931-09-21 18:27:23.000,1931
139.367,36.131,15.0,6.5,134627433.44628906,"eastern Honshu, Japan",iscgem907024,-1208036398000,1931-09-21 10:20:02.000,1931
67.365,29.784,10.0,7.2,374390624.26244885,Pakistan,iscgemsup906971,-1210149159000,1931-08-27 23:27:21.000,1931
67.722,29.742,10.0,6.8,211392282.015721,Pakistan,iscgem906960,-1210386276000,1931-08-25 05:35:24.000,1931
89.859,47.264,10.0,7.1,325524355.100988,"northern Xinjiang, China",iscgem906951,-1210930735000,1931-08-18 22:21:05.000,1931
-168.0,52.5,,6.0,60466176.0,"Fox Islands, Aleutian Islands, Alaska",ushis876,-1211269677000,1931-08-15 00:12:03.000,1931
89.915,46.817,10.0,7.9,946827608.2626852,"northern Xinjiang, China",iscgem906933,-1211596875000,1931-08-11 05:18:45.000,1931
142.077,-3.417,35.0,7.0,282475249.0,"near the north coast of New Guinea, Papua New Guinea",iscgem906921,-1211924896000,1931-08-07 10:11:44.000,1931
169.962,-20.894,55.0,6.2,83929936.58683404,Vanuatu,iscgemsup906886,-1213388625000,1931-07-21 11:36:15.000,1931
160.794,54.495,15.0,6.3,98493029.18817906,"near the east coast of the Kamchatka Peninsula, Russia",iscgem906879,-1213619773000,1931-07-18 19:23:47.000,1931
123.734,12.628,15.0,6.5,134627433.44628906,"Masbate region, Philippines",iscgem906870,-1214118870000,1931-07-13 00:45:30.000,1931
141.684,36.268,25.0,6.4,115292150.46068476,"near the east coast of Honshu, Japan",iscgem17248699,-1215798302000,1931-06-23 14:14:58.000,1931
-176.742,-24.287,35.0,6.3,98493029.18817906,south of the Fiji Islands,iscgem906818,-1216972873000,1931-06-09 23:58:47.000,1931
-175.237,-14.688,20.0,6.3,98493029.18817906,Samoa Islands region,iscgem906817,-1216980459000,1931-06-09 21:52:21.000,1931
173.3,52.2,,6.0,60466176.0,"Near Islands, Aleutian Islands, Alaska",ushis873,-1217852744000,1931-05-30 19:34:16.000,1931
-16.168,37.795,10.0,7.1,325524355.100988,Azores-Cape St. Vincent Ridge,iscgem906785,-1218749828000,1931-05-20 10:22:52.000,1931
45.95,39.291,15.0,6.5,134627433.44628906,"Naxcivan, Azerbaijan",iscgem906750,-1220684955000,1931-04-28 00:50:45.000,1931
154.774,-6.628,15.0,6.7,182283780.4551762,"Bougainville region, Papua New Guinea",iscgem906742,-1220942263000,1931-04-25 01:22:17.000,1931
169.345,-23.276,15.0,6.2,83929936.58683404,southeast of the Loyalty Islands,iscgem906717,-1222034350000,1931-04-12 10:00:50.000,1931
155.245,-6.618,35.0,6.5,134627433.44628906,"Bougainville region, Papua New Guinea",iscgem906708,-1222535418000,1931-04-06 14:49:42.000,1931
-170.0,51.0,,6.0,60466176.0,"Fox Islands, Aleutian Islands, Alaska",ushis868,-1223188502000,1931-03-30 01:24:58.000,1931
120.43,18.095,15.0,6.7,182283780.4551762,"Luzon, Philippines",iscgem906682,-1224092097000,1931-03-19 14:25:03.000,1931
126.144,5.811,35.0,6.7,182283780.4551762,"Mindanao, Philippines",iscgem906681,-1224128779000,1931-03-19 04:13:41.000,1931
-71.478,-33.778,35.0,7.2,374390624.26244885,"Valparaiso, Chile",iscgem906680,-1224172655000,1931-03-18 16:02:25.000,1931
143.598,23.387,35.0,6.7,182283780.4551762,"Volcano Islands, Japan region",iscgem906671,-1224761593000,1931-03-11 20:26:47.000,1931
142.398,40.572,35.0,7.8,833577583.1236198,"near the east coast of Honshu, Japan",iscgem906664,-1224965460000,1931-03-09 11:49:00.000,1931
22.659,41.34,10.0,6.6,156833688.0910795,Macedonia,iscgem906655,-1225058979000,1931-03-08 09:50:21.000,1931
170.833,-21.91,70.0,6.7,182283780.4551762,southeast of the Loyalty Islands,iscgem906645,-1225575690000,1931-03-02 10:18:30.000,1931
126.149,2.041,35.0,6.5,134627433.44628906,Molucca Sea,iscgem906642,-1225808536000,1931-02-27 17:37:44.000,1931
102.489,-5.226,35.0,6.5,134627433.44628906,"southern Sumatra, Indonesia",iscgem906632,-1226470764000,1931-02-20 01:40:36.000,1931
143.07,42.211,25.0,6.3,98493029.18817906,"Hokkaido, Japan region",iscgem906631,-1226725883000,1931-02-17 02:48:37.000,1931
102.965,-4.394,15.0,6.6,156833688.0910795,"southern Sumatra, Indonesia",iscgem906630,-1226916067000,1931-02-14 21:58:53.000,1931
176.216,-39.482,45.0,7.3,429762582.9703557,North Island of New Zealand,iscgem906628,-1227047553000,1931-02-13 09:27:27.000,1931
103.046,-5.317,35.0,6.4,115292150.46068476,"southern Sumatra, Indonesia",iscgem906625,-1227118555000,1931-02-12 13:44:05.000,1931
102.557,-5.412,35.0,7.0,282475249.0,"southern Sumatra, Indonesia",iscgem906621,-1227288326000,1931-02-10 14:34:34.000,1931
177.147,-39.67,15.0,6.4,115292150.46068476,off the east coast of the North Island of New Zealand,iscgem906616,-1227478570000,1931-02-08 09:43:50.000,1931
176.42,-39.659,35.0,7.4,492399039.73558795,North Island of New Zealand,iscgem906607,-1227921188000,1931-02-03 06:46:52.000,1931
144.357,10.888,15.0,7.2,374390624.26244885,south of the Mariana Islands,iscgem906597,-1228358148000,1931-01-29 05:24:12.000,1931
96.79,25.851,15.0,7.6,642888893.2339939,Myanmar,iscgem906595,-1228449041000,1931-01-28 04:09:19.000,1931
-110.396,26.677,10.0,6.7,182283780.4551762,Gulf of California,iscgem906572,-1229375379000,1931-01-17 10:50:21.000,1931
-96.547,16.016,30.0,6.3,98493029.18817906,"Oaxaca, Mexico",iscgem906570,-1229402402000,1931-01-17 03:19:58.000,1931
143.367,-2.776,15.0,6.5,134627433.44628906,"Ninigo Islands region, Papua New Guinea",iscgem906567,-1229476613000,1931-01-16 06:43:07.000,1931
-96.583,16.037,35.0,7.6,642888893.2339939,"Oaxaca, Mexico",iscgem906564,-1229551752000,1931-01-15 09:50:48.000,1931
-107.433,18.659,20.0,6.7,182283780.4551762,"off the coast of Jalisco, Mexico",iscgem906544,-1230646255000,1931-01-02 17:49:05.000,1931
122.425,24.005,15.0,6.4,115292150.46068476,Taiwan region,iscgem906543,-1230682051000,1931-01-02 07:52:29.000,1931
120.277,23.261,15.0,6.3,98493029.18817906,Taiwan,iscgem907791,-1232812738000,1930-12-08 16:01:02.000,1930
-172.0,53.0,80.0,6.5,134627433.44628906,"Andreanof Islands, Aleutian Islands, Alaska",ushis856,-1232988992000,1930-12-06 15:03:28.000,1930
96.298,18.233,10.0,7.4,492399039.73558795,Myanmar,iscgem907777,-1233205693000,1930-12-04 02:51:47.000,1930
98.356,25.854,35.0,6.2,83929936.58683404,Myanmar-China border region,iscgem907773,-1233334710000,1930-12-02 15:01:30.000,1930
-106.767,18.779,15.0,6.3,98493029.18817906,"off the coast of Jalisco, Mexico",iscgem907769,-1233678424000,1930-11-28 15:32:56.000,1930
139.129,35.05,15.0,6.9,244619406.06547612,"near the south coast of Honshu, Japan",iscgem907761,-1233896227000,1930-11-26 03:02:53.000,1930
138.784,-2.335,30.0,6.9,244619406.06547612,"Papua, Indonesia",iscgem907732,-1235211345000,1930-11-10 21:44:15.000,1930
141.4,36.417,30.0,7.7,732668047.2586203,"near the east coast of Honshu, Japan",iscgemsup907731,-1235211874000,1930-11-10 21:35:26.000,1930
132.454,-0.412,25.0,7.0,282475249.0,"near the north coast of Papua, Indonesia",iscgem907729,-1235278281000,1930-11-10 03:08:39.000,1930
161.894,-11.017,15.0,6.5,134627433.44628906,Solomon Islands,iscgem907703,-1236087354000,1930-10-31 18:24:06.000,1930
146.571,18.467,25.0,6.5,134627433.44628906,"Pagan region, Northern Mariana Islands",iscgem907674,-1236307778000,1930-10-29 05:10:22.000,1930
146.661,18.426,25.0,7.2,374390624.26244885,"Pagan region, Northern Mariana Islands",iscgem907664,-1236656690000,1930-10-25 04:15:10.000,1930
168.7,-13.8,15.0,6.7,182283780.4551762,Vanuatu,iscgem907638,-1238074839000,1930-10-08 18:19:21.000,1930
145.598,-4.448,15.0,6.6,156833688.0910795,"near the north coast of New Guinea, Papua New Guinea",iscgem907625,-1238726350000,1930-10-01 05:20:50.000,1930
-179.596,-35.323,35.0,6.2,83929936.58683404,east of the North Island of New Zealand,iscgem907614,-1239170014000,1930-09-26 02:06:26.000,1930
-179.768,-35.751,35.0,6.3,98493029.18817906,east of the North Island of New Zealand,iscgem907599,-1239488917000,1930-09-22 09:31:23.000,1930
98.609,25.806,15.0,6.9,244619406.06547612,Myanmar-China border region,iscgem907598,-1239497744000,1930-09-22 07:04:16.000,1930
150.424,-59.63,10.0,6.3,98493029.18817906,west of Macquarie Island,iscgem907592,-1240174733000,1930-09-14 11:01:07.000,1930
122.157,24.752,15.0,6.8,211392282.015721,Taiwan region,iscgem907553,-1242270353000,1930-08-21 04:54:07.000,1930
-27.423,-55.802,35.0,6.9,244619406.06547612,South Sandwich Islands region,iscgem907549,-1242482776000,1930-08-18 17:53:44.000,1930
-133.709,-54.627,10.0,6.3,98493029.18817906,Pacific-Antarctic Ridge,iscgem907529,-1243842829000,1930-08-03 00:06:11.000,1930
15.377,40.922,15.0,6.4,115292150.46068476,southern Italy,iscgem907513,-1244764279000,1930-07-23 08:08:41.000,1930
-90.079,14.097,15.0,6.9,244619406.06547612,Guatemala,iscgem907498,-1245460762000,1930-07-15 06:40:38.000,1930
98.258,37.969,10.0,6.5,134627433.44628906,"northern Qinghai, China",iscgem907495,-1245558761000,1930-07-14 03:27:19.000,1930
-70.637,-56.21,10.0,6.3,98493029.18817906,Drake Passage,iscgem907493,-1245624471000,1930-07-13 09:12:09.000,1930
90.177,25.929,15.0,7.1,325524355.100988,"Meghalaya, India region",iscgem907472,-1246503377000,1930-07-03 05:03:43.000,1930
-76.05,-14.946,15.0,6.6,156833688.0910795,near the coast of central Peru,iscgem907467,-1247107097000,1930-06-26 05:21:43.000,1930
-75.034,-15.34,30.0,6.4,115292150.46068476,near the coast of central Peru,iscgem907464,-1247146933000,1930-06-25 18:17:47.000,1930
105.322,-5.629,35.0,6.2,83929936.58683404,"Sunda Strait, Indonesia",iscgem907457,-1247655152000,1930-06-19 21:07:28.000,1930
-114.404,-49.664,10.0,6.2,83929936.58683404,southern East Pacific Rise,iscgem907448,-1247971913000,1930-06-16 05:08:07.000,1930
148.854,-6.231,35.0,7.0,282475249.0,"New Britain region, Papua New Guinea",iscgem907442,-1248390612000,1930-06-11 08:49:48.000,1930
174.58,-17.288,15.0,6.3,98493029.18817906,Fiji region,iscgem907436,-1248869832000,1930-06-05 19:42:48.000,1930
-174.367,-20.064,35.0,6.4,115292150.46068476,Tonga,iscgemsup907430,-1249210543000,1930-06-01 21:04:17.000,1930
179.381,51.447,25.0,6.4,115292150.46068476,"Rat Islands, Aleutian Islands, Alaska",iscgem907412,-1250253900000,1930-05-20 19:15:00.000,1930
44.781,38.087,15.0,7.1,325524355.100988,Turkey-Iran border region,iscgem907354,-1251422734000,1930-05-07 06:34:26.000,1930
96.43,17.86,35.0,7.5,563135147.0947266,Myanmar,iscgem907352,-1251540839000,1930-05-05 21:46:01.000,1930
98.452,25.485,35.0,6.3,98493029.18817906,Myanmar-China border region,iscgem907341,-1252128319000,1930-04-29 02:34:41.000,1930
58.352,-34.662,10.0,6.2,83929936.58683404,South Indian Ocean,iscgem907338,-1252229621000,1930-04-27 22:26:19.000,1930
179.52,51.459,35.0,6.6,156833688.0910795,"Rat Islands, Aleutian Islands, Alaska",iscgem907335,-1252309302000,1930-04-27 00:18:18.000,1930
150.846,45.56,35.0,6.4,115292150.46068476,Kuril Islands,iscgem907328,-1252548660000,1930-04-24 05:49:00.000,1930
-25.233,-56.44,10.0,6.6,156833688.0910795,South Sandwich Islands region,iscgem907325,-1252757350000,1930-04-21 19:50:50.000,1930
126.383,-7.666,10.0,6.5,134627433.44628906,"Kepulauan Barat Daya, Indonesia",iscgem907298,-1254645634000,1930-03-30 23:19:26.000,1930
125.808,-7.738,10.0,7.0,282475249.0,"Kepulauan Barat Daya, Indonesia",iscgem907286,-1255020472000,1930-03-26 15:12:08.000,1930
-178.005,-33.292,15.0,6.3,98493029.18817906,south of the Kermadec Islands,iscgem907259,-1256718293000,1930-03-06 23:35:07.000,1930
-175.099,-21.871,35.0,6.4,115292150.46068476,Tonga,iscgem907224,-1258427925000,1930-02-15 04:41:15.000,1930
179.824,51.389,25.0,6.4,115292150.46068476,"Rat Islands, Aleutian Islands, Alaska",iscgem907212,-1259485438000,1930-02-02 22:56:02.000,1930
153.176,-4.61,35.0,6.5,134627433.44628906,"New Ireland region, Papua New Guinea",iscgemsup907200,-1260809758000,1930-01-18 15:04:02.000,1930
171.972,53.559,20.0,7.8,833577583.1236198,"Near Islands, Aleutian Islands, Alaska",iscgem908419,-1263560478000,1929-12-17 18:58:42.000,1929
94.528,4.203,25.0,6.7,182283780.4551762,off the west coast of northern Sumatra,iscgem908409,-1264266601000,1929-12-09 14:49:59.000,1929
-29.142,-55.112,15.0,6.5,134627433.44628906,South Sandwich Islands region,iscgem908406,-1264477128000,1929-12-07 04:21:12.000,1929
-28.239,-54.072,15.0,6.6,156833688.0910795,South Sandwich Islands region,iscgem908405,-1264489992000,1929-12-07 00:46:48.000,1929
137.196,-4.539,35.0,6.8,211392282.015721,"Papua, Indonesia",iscgem908400,-1265673489000,1929-11-23 08:01:51.000,1929
-56.016,44.421,10.0,7.2,374390624.26244885,North Atlantic Ocean,iscgem908394,-1266031680000,1929-11-19 04:32:00.000,1929
126.301,6.484,35.0,7.0,282475249.0,"Mindanao, Philippines",iscgem908392,-1266178602000,1929-11-17 11:43:18.000,1929
142.734,7.542,10.0,7.1,325524355.100988,"State of Yap, Federated States of Micronesia",iscgem908389,-1266296972000,1929-11-16 02:50:28.000,1929
126.401,8.653,35.0,6.2,83929936.58683404,"Mindanao, Philippines",iscgem908379,-1267186906000,1929-11-05 19:38:14.000,1929
-68.403,-22.751,65.0,6.8,211392282.015721,"Antofagasta, Chile",iscgem908354,-1268660826000,1929-10-19 18:12:54.000,1929
98.053,25.924,15.0,6.3,98493029.18817906,Myanmar-China border region,iscgem908352,-1268883143000,1929-10-17 04:27:37.000,1929
-176.848,-27.13,35.0,6.5,134627433.44628906,Kermadec Islands region,iscgem908338,-1269585838000,1929-10-09 01:16:02.000,1929
-156.0,19.75,,6.5,134627433.44628906,"Hawaii region, Hawaii",ushis822,-1269792509000,1929-10-06 15:51:31.000,1929
159.817,53.23,50.0,6.3,98493029.18817906,"near the east coast of the Kamchatka Peninsula, Russia",iscgem908332,-1269846001000,1929-10-06 00:59:59.000,1929
-130.305,50.989,15.0,6.4,115292150.46068476,"Vancouver Island, Canada region",iscgem908314,-1271392938000,1929-09-18 03:17:42.000,1929
143.754,40.201,15.0,6.4,115292150.46068476,"off the east coast of Honshu, Japan",iscgem908286,-1273122501000,1929-08-29 02:51:39.000,1929
122.187,23.974,35.0,6.5,134627433.44628906,Taiwan region,iscgem908274,-1273958211000,1929-08-19 10:43:09.000,1929
-82.475,5.083,15.0,6.2,83929936.58683404,south of Panama,iscgem908266,-1274241813000,1929-08-16 03:56:27.000,1929
95.838,19.317,15.0,6.6,156833688.0910795,Myanmar,iscgem908257,-1274871762000,1929-08-08 20:57:18.000,1929
-21.865,64.1,10.0,6.2,83929936.58683404,Iceland,iscgem908228,-1276233406000,1929-07-24 02:43:14.000,1929
-177.771,51.474,35.0,7.3,429762582.9703557,"Andreanof Islands, Aleutian Islands, Alaska",iscgem908198,-1277606203000,1929-07-08 05:23:17.000,1929
-45.91,14.152,10.0,6.4,115292150.46068476,northern Mid-Atlantic Ridge,iscgem908194,-1277734421000,1929-07-06 17:46:19.000,1929
-177.066,51.173,25.0,6.5,134627433.44628906,"Andreanof Islands, Aleutian Islands, Alaska",iscgem908191,-1277774619000,1929-07-06 06:36:21.000,1929
-178.152,51.473,35.0,7.0,282475249.0,"Andreanof Islands, Aleutian Islands, Alaska",iscgem908189,-1277804451000,1929-07-05 22:19:09.000,1929
-147.852,64.355,20.0,6.5,134627433.44628906,Central Alaska,iscgem908184,-1277926280000,1929-07-04 12:28:40.000,1929
-149.0,62.5,,6.25,90949470.17729282,Central Alaska,ushis803,-1278025620000,1929-07-03 08:53:00.000,1929
126.898,8.809,30.0,6.5,134627433.44628906,"Mindanao, Philippines",iscgem908176,-1278278107000,1929-06-30 10:44:53.000,1929
-29.434,-55.342,15.0,8.1,1215766545.9056923,South Sandwich Islands region,iscgem908171,-1278501167000,1929-06-27 20:47:13.000,1929
126.625,8.404,35.0,6.4,115292150.46068476,"Mindanao, Philippines",iscgem908155,-1279211347000,1929-06-19 15:30:53.000,1929
172.397,-41.982,20.0,7.3,429762582.9703557,South Island of New Zealand,iscgem908150,-1279415550000,1929-06-17 06:47:30.000,1929
126.866,8.27,35.0,6.4,115292150.46068476,"Mindanao, Philippines",iscgem908144,-1279673958000,1929-06-14 07:00:42.000,1929
125.948,8.097,35.0,7.2,374390624.26244885,"Mindanao, Philippines",iscgem908140,-1279722916000,1929-06-13 17:24:44.000,1929
151.431,45.645,35.0,6.9,244619406.06547612,Kuril Islands,iscgem908137,-1279756060000,1929-06-13 08:12:20.000,1929
151.188,45.964,35.0,6.5,134627433.44628906,Kuril Islands,iscgem908129,-1280069520000,1929-06-09 17:08:00.000,1929
-14.832,-1.24,10.0,6.3,98493029.18817906,north of Ascension Island,iscgem908120,-1280322586000,1929-06-06 18:50:14.000,1929
137.131,33.961,350.4,6.9,244619406.06547612,"near the south coast of Honshu, Japan",iscgem908115,-1280629284000,1929-06-03 05:38:36.000,1929
-67.885,-34.866,10.0,6.6,156833688.0910795,"Mendoza, Argentina",iscgem908107,-1280931394000,1929-05-30 17:43:26.000,1929
-130.713,51.0,15.0,7.3,429762582.9703557,"Haida Gwaii Region, Canada",iscgem908101,-1281230392000,1929-05-27 06:40:08.000,1929
153.888,-61.845,10.0,6.3,98493029.18817906,Balleny Islands region,iscgem908095,-1281585219000,1929-05-23 04:06:21.000,1929
131.574,31.822,35.0,6.7,182283780.4551762,"Kyushu, Japan",iscgem908087,-1281684265000,1929-05-22 00:35:35.000,1929
-175.957,51.594,35.0,6.2,83929936.58683404,"Andreanof Islands, Aleutian Islands, Alaska",iscgem908085,-1281812818000,1929-05-20 12:53:02.000,1929
136.052,-2.574,25.0,6.5,134627433.44628906,"near the north coast of Papua, Indonesia",iscgem908065,-1282893878000,1929-05-08 00:35:22.000,1929
57.736,38.117,10.0,7.2,374390624.26244885,Turkmenistan,iscgem908052,-1283415744000,1929-05-01 23:37:36.000,1929
-90.756,13.384,35.0,6.4,115292150.46068476,offshore Guatemala,iscgem907957,-1287004973000,1929-03-21 10:37:07.000,1929
172.03,-42.968,20.0,7.0,282475249.0,South Island of New Zealand,iscgem907935,-1288012170000,1929-03-09 18:50:30.000,1929
-169.753,50.852,15.0,7.8,833577583.1236198,south of the Aleutian Islands,iscgem907930,-1288218318000,1929-03-07 09:34:42.000,1929
-162.855,54.511,30.0,6.4,115292150.46068476,Alaska Peninsula,iscgem907916,-1288969149000,1929-02-26 17:00:51.000,1929
-41.984,10.684,10.0,7.1,325524355.100988,northern Mid-Atlantic Ridge,iscgem907911,-1289272689000,1929-02-23 04:41:51.000,1929
-122.5,-53.056,10.0,6.4,115292150.46068476,southern East Pacific Rise,iscgem907904,-1289795805000,1929-02-17 03:23:15.000,1929
-90.868,13.695,30.0,6.7,182283780.4551762,offshore Guatemala,iscgem907897,-1290327640000,1929-02-10 23:39:20.000,1929
-22.284,-1.179,10.0,7.1,325524355.100988,central Mid-Atlantic Ridge,iscgem907884,-1291075175000,1929-02-02 08:00:25.000,1929
-90.625,13.02,15.0,6.9,244619406.06547612,offshore Guatemala,iscgem907874,-1291778596000,1929-01-25 04:36:44.000,1929
-148.0,64.0,,6.25,90949470.17729282,Central Alaska,ushis795,-1292074147000,1929-01-21 18:30:53.000,1929
139.935,-51.335,10.0,6.2,83929936.58683404,western Indian-Antarctic Ridge,iscgem907868,-1292094263000,1929-01-21 12:55:37.000,1929
-64.444,10.543,10.0,6.7,182283780.4551762,"offshore Sucre, Venezuela",iscgem907860,-1292415256000,1929-01-17 19:45:44.000,1929
120.818,16.505,25.0,6.2,83929936.58683404,"Luzon, Philippines",iscgem907857,-1292514829000,1929-01-16 16:06:11.000,1929
123.289,7.667,15.0,6.7,182283780.4551762,"Mindanao, Philippines",iscgem909032,-1294134017000,1928-12-28 22:19:43.000,1928
124.178,6.753,25.0,7.4,492399039.73558795,"Mindanao, Philippines",iscgemsup909023,-1294921362000,1928-12-19 19:37:18.000,1928
-176.314,-28.175,30.0,6.8,211392282.015721,Kermadec Islands region,iscgem909012,-1295494811000,1928-12-13 04:19:49.000,1928
157.873,-9.054,15.0,6.7,182283780.4551762,Solomon Islands,iscgemsup909005,-1295808870000,1928-12-09 13:05:30.000,1928
133.836,-4.191,15.0,7.0,282475249.0,"near the south coast of Papua, Indonesia",iscgem908999,-1295966753000,1928-12-07 17:14:07.000,1928
-72.812,-35.685,30.0,7.0,282475249.0,"offshore Maule, Chile",iscgem908989,-1296416375000,1928-12-02 12:20:25.000,1928
-72.105,-35.155,35.0,7.7,732668047.2586203,"Maule, Chile",iscgem908986,-1296503623000,1928-12-01 12:06:17.000,1928
-175.849,-29.699,15.0,6.4,115292150.46068476,Kermadec Islands region,iscgem908984,-1296626390000,1928-11-30 02:00:10.000,1928
120.724,-8.653,20.0,6.9,244619406.06547612,"Flores region, Indonesia",iscgem908980,-1296739008000,1928-11-28 18:43:12.000,1928
-4.099,-56.526,10.0,6.9,244619406.06547612,southern Mid-Atlantic Ridge,iscgemsup908973,-1297265332000,1928-11-22 16:31:08.000,1928
-69.997,-23.152,45.0,6.8,211392282.015721,"Antofagasta, Chile",iscgem908971,-1297394688000,1928-11-21 04:35:12.000,1928
57.854,-33.818,10.0,6.4,115292150.46068476,Southwest Indian Ridge,iscgem908961,-1298164741000,1928-11-12 06:40:59.000,1928
169.17,-20.488,55.0,6.7,182283780.4551762,Vanuatu,iscgem908955,-1298663694000,1928-11-06 12:05:06.000,1928
-105.779,27.091,10.0,6.4,115292150.46068476,"Chihuahua, Mexico",iscgem908949,-1299095226000,1928-11-01 12:12:54.000,1928
-87.054,11.586,30.0,6.5,134627433.44628906,near the coast of Nicaragua,iscgem908944,-1299670016000,1928-10-25 20:33:04.000,1928
-56.101,-53.685,10.0,6.7,182283780.4551762,Falkland Islands region,iscgem908933,-1300351224000,1928-10-17 23:19:36.000,1928
67.209,28.517,35.0,6.8,211392282.015721,Pakistan,iscgem908931,-1300527613000,1928-10-15 22:19:47.000,1928
-97.502,16.19,25.0,7.5,563135147.0947266,"Oaxaca, Mexico",iscgem908920,-1301086727000,1928-10-09 11:01:13.000,1928
165.823,-12.692,15.0,6.8,211392282.015721,Santa Cruz Islands,iscgem908904,-1302539309000,1928-09-22 15:31:31.000,1928
126.102,2.035,35.0,6.5,134627433.44628906,Molucca Sea,iscgem908888,-1303331613000,1928-09-13 11:26:27.000,1928
-130.3,43.5,,6.3,98493029.18817906,off the coast of Oregon,ushis792,-1303471421000,1928-09-11 20:36:19.000,1928
147.952,-5.541,15.0,6.2,83929936.58683404,"eastern New Guinea region, Papua New Guinea",iscgem908883,-1303852253000,1928-09-07 10:49:07.000,1928
70.583,29.014,35.0,6.5,134627433.44628906,Pakistan,iscgem908875,-1304358657000,1928-09-01 14:09:03.000,1928
126.949,1.917,15.0,6.3,98493029.18817906,Molucca Sea,iscgem908827,-1306079479000,1928-08-12 16:08:41.000,1928
-98.209,16.004,20.0,7.2,374390624.26244885,"offshore Oaxaca, Mexico",iscgem908823,-1306733621000,1928-08-05 02:26:19.000,1928
160.316,-9.882,15.0,6.5,134627433.44628906,Solomon Islands,iscgem908780,-1308969387000,1928-07-10 05:23:33.000,1928
170.959,-15.651,15.0,7.1,325524355.100988,Vanuatu region,iscgem908762,-1309828217000,1928-06-30 06:49:43.000,1928
-147.039,60.559,15.0,6.8,211392282.015721,Southern Alaska,iscgem908754,-1310542361000,1928-06-22 00:27:19.000,1928
-179.361,-17.376,15.0,6.7,182283780.4551762,Fiji region,iscgem908753,-1310563181000,1928-06-21 18:40:19.000,1928
-96.585,16.182,20.0,7.9,946827608.2626852,"Oaxaca, Mexico",iscgem908744,-1310935226000,1928-06-17 11:19:34.000,1928
120.993,12.833,15.0,6.7,182283780.4551762,"Mindoro, Philippines",iscgem908742,-1311057815000,1928-06-16 01:16:25.000,1928
121.159,12.809,25.0,6.9,244619406.06547612,"Mindoro, Philippines",iscgem908741,-1311097639000,1928-06-15 14:12:41.000,1928
128.908,31.639,10.0,6.3,98493029.18817906,"northwest of the Ryukyu Islands, Japan",iscgemsup908723,-1312126137000,1928-06-03 16:31:03.000,1928
143.422,39.492,20.0,6.3,98493029.18817906,"off the east coast of Honshu, Japan",iscgem908714,-1312282059000,1928-06-01 21:12:21.000,1928
79.87,-41.698,10.0,6.5,134627433.44628906,Mid-Indian Ridge,iscgem908710,-1312331755000,1928-06-01 07:24:05.000,1928
142.819,39.916,35.0,7.2,374390624.26244885,"near the east coast of Honshu, Japan",iscgem908698,-1312726171000,1928-05-27 17:50:29.000,1928
-171.822,67.213,15.0,6.3,98493029.18817906,"near the north coast of Chukotskiy Avtonomnyy Okrug, Russia",iscgem908657,-1314939915000,1928-05-02 02:54:45.000,1928
-70.354,-13.631,25.0,6.5,134627433.44628906,central Peru,iscgem908650,-1315279500000,1928-04-28 04:35:00.000,1928
25.109,42.356,15.0,7.1,325524355.100988,Bulgaria,iscgem908608,-1316061424000,1928-04-19 03:22:56.000,1928
-95.386,17.716,35.0,6.5,134627433.44628906,"Veracruz, Mexico",iscgem908604,-1316205276000,1928-04-17 11:25:24.000,1928
25.717,42.329,10.0,7.1,325524355.100988,Bulgaria,iscgem908596,-1316444400000,1928-04-14 17:00:00.000,1928
-70.372,-13.613,25.0,6.7,182283780.4551762,central Peru,iscgem908588,-1316845543000,1928-04-10 01:34:17.000,1928
-14.861,-11.161,10.0,6.4,115292150.46068476,Ascension Island region,iscgem908583,-1317367030000,1928-04-04 00:42:50.000,1928
27.494,38.202,10.0,6.4,115292150.46068476,western Turkey,iscgem908579,-1317684610000,1928-03-31 08:29:50.000,1928
137.858,31.748,405.0,7.0,282475249.0,"Izu Islands, Japan region",iscgem908573,-1317840835000,1928-03-29 13:06:05.000,1928
58.431,-33.471,10.0,6.3,98493029.18817906,South Indian Ocean,iscgem908569,-1317963187000,1928-03-28 03:06:53.000,1928
125.364,0.966,35.0,6.2,83929936.58683404,Molucca Sea,iscgem908560,-1318098815000,1928-03-26 13:26:25.000,1928
-96.107,16.142,15.0,7.6,642888893.2339939,"Oaxaca, Mexico",iscgem908552,-1318448575000,1928-03-22 12:17:05.000,1928
170.944,-22.738,10.0,6.3,98493029.18817906,southeast of the Loyalty Islands,iscgem908544,-1318766440000,1928-03-18 19:59:20.000,1928
170.236,-22.455,10.0,7.6,642888893.2339939,southeast of the Loyalty Islands,iscgemsup908538,-1318964334000,1928-03-16 13:01:06.000,1928
153.433,-5.059,75.0,6.5,134627433.44628906,"New Ireland region, Papua New Guinea",iscgem908536,-1319174888000,1928-03-14 02:31:52.000,1928
88.436,-2.649,15.0,7.7,732668047.2586203,South Indian Ocean,iscgem908528,-1319522071000,1928-03-10 02:05:29.000,1928
102.132,37.667,15.0,6.2,83929936.58683404,"Gansu-Qinghai border region, China",iscgem908524,-1319678192000,1928-03-08 06:43:28.000,1928
148.884,-57.337,10.0,6.4,115292150.46068476,west of Macquarie Island,iscgem908517,-1320285765000,1928-03-01 05:57:15.000,1928
